k,i
clickVideoExit,0.033490566
clickVideoExit,0.00275024
clickVideoExit,0.666583387
clickVideoExit,0.075979373
clickVideoExit,0
clickVideoExit,0.048221138
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.73184362
clickVideoExit,0.659507915
clickVideoExit,0.012306124
clickVideoExit,0.082671091
clickVideoExit,0.306813639
clickVideoExit,0.810339383
clickVideoExit,0.625489687
clickVideoExit,
clickVideoExit,0.347021906
clickVideoExit,0.239122961
clickVideoExit,0.457669092
clickVideoExit,0.076511033
clickVideoExit,0.747283738
clickVideoExit,0.971778062
clickVideoExit,0.028002079
clickVideoExit,0.001153262
clickVideoExit,
clickVideoExit,0.605646386
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.316459466
clickVideoExit,0.767966501
clickVideoExit,0.003745603
clickVideoExit,0
clickVideoExit,0.974018628
clickVideoExit,0.909873681
clickVideoExit,0.943686041
clickVideoExit,0.896993924
clickVideoExit,0.003213943
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.962571954
clickVideoExit,0.002356492
clickVideoExit,0.987350096
clickVideoExit,0.981291973
clickVideoExit,0.298345059
clickVideoExit,0
clickVideoExit,0.809461944
clickVideoExit,0.0042193
clickVideoExit,0.070097138
clickVideoExit,0.667538775
clickVideoExit,0
clickVideoExit,0.177038695
clickVideoExit,0.987226175
clickVideoExit,0.024132555
clickVideoExit,0.223746802
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.184787736
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.786986329
clickVideoExit,0
clickVideoExit,0.514600656
clickVideoExit,0.006431884
clickVideoExit,0.164184922
clickVideoExit,
clickVideoExit,
clickVideoExit,0.22199992
clickVideoExit,0.169549488
clickVideoExit,0.00464103
clickVideoExit,0.991693316
clickVideoExit,0
clickVideoExit,0.006923569
clickVideoExit,0.001644947
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.019319635
clickVideoExit,0.255814279
clickVideoExit,0.265713943
clickVideoExit,0.13534338
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.544821314
clickVideoExit,0.985363367
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.015989767
clickVideoExit,0
clickVideoExit,0.015989767
clickVideoExit,0.002534378
clickVideoExit,0.017212984
clickVideoExit,0
clickVideoExit,0.507976895
clickVideoExit,0.157763032
clickVideoExit,0.619497522
clickVideoExit,0.72909338
clickVideoExit,0.018288295
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.000629597
clickVideoExit,0.001810841
clickVideoExit,0.005930205
clickVideoExit,0.993801967
clickVideoExit,0.050773505
clickVideoExit,0.002302526
clickVideoExit,0.461226815
clickVideoExit,0.003553726
clickVideoExit,0.813403422
clickVideoExit,0.004918852
clickVideoExit,0.003120003
clickVideoExit,0
clickVideoExit,0.003283898
clickVideoExit,0.033004877
clickVideoExit,0.031979533
clickVideoExit,
clickVideoExit,
clickVideoExit,0.990398145
clickVideoExit,0.775909418
clickVideoExit,0.489200911
clickVideoExit,
clickVideoExit,0.962729853
clickVideoExit,0
clickVideoExit,0.00182883
clickVideoExit,0.001487048
clickVideoExit,
clickVideoExit,0.000617605
clickVideoExit,0.731335945
clickVideoExit,0.352446434
clickVideoExit,0.011604573
clickVideoExit,0
clickVideoExit,0.790110329
clickVideoExit,0.001153262
clickVideoExit,0.001175248
clickVideoExit,0.002006716
clickVideoExit,0.73253118
clickVideoExit,0.97601535
clickVideoExit,0.95009394
clickVideoExit,0.004273265
clickVideoExit,0.112304125
clickVideoExit,0.003525744
clickVideoExit,0.009262072
clickVideoExit,0.424684202
clickVideoExit,0.96892189
clickVideoExit,0.022513591
clickVideoExit,0.001049328
clickVideoExit,0.097125839
clickVideoExit,0.48010873
clickVideoExit,0.038333467
clickVideoExit,0.589336824
clickVideoExit,0.080948193
clickVideoExit,0.37853174
clickVideoExit,0.995211065
clickVideoExit,0.993364247
clickVideoExit,0
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.989226895
clickVideoExit,0
clickVideoExit,0.313981052
clickVideoExit,0.966563399
clickVideoExit,0
clickVideoExit,0.790823873
clickVideoExit,0.725433722
clickVideoExit,0.998271106
clickVideoExit,0.610551247
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.705306604
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.818340262
clickVideoExit,0
clickVideoExit,0.963143588
clickVideoExit,0.081643748
clickVideoExit,0.986414695
clickVideoExit,0.474136553
clickVideoExit,0
clickVideoExit,0.672539575
clickVideoExit,0
clickVideoExit,0.205096738
clickVideoExit,0
clickVideoExit,0.98870323
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.120163096
clickVideoExit,0.002146626
clickVideoExit,0.793064439
clickVideoExit,0.948866725
clickVideoExit,0.434393988
clickVideoExit,0.206026143
clickVideoExit,0
clickVideoExit,0.224680205
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.000353774
clickVideoExit,
clickVideoExit,0.781295971
clickVideoExit,0.730260633
clickVideoExit,0.746794052
clickVideoExit,0.239442757
clickVideoExit,0
clickVideoExit,0.907836984
clickVideoExit,0.016685321
clickVideoExit,0.67248361
clickVideoExit,0.034637832
clickVideoExit,
clickVideoExit,0.964708587
clickVideoExit,0.963383435
clickVideoExit,0
clickVideoExit,0.985001599
clickVideoExit,0
clickVideoExit,0.200335785
clickVideoExit,0.016989127
clickVideoExit,0.878243924
clickVideoExit,0.006841621
clickVideoExit,0.108866326
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.002788216
clickVideoExit,0.281048129
clickVideoExit,0.793428206
clickVideoExit,0.001768868
clickVideoExit,0.185881036
clickVideoExit,0.006887592
clickVideoExit,0
clickVideoExit,0.001151263
clickVideoExit,0.003997442
clickVideoExit,0.148970659
clickVideoExit,
clickVideoExit,
clickVideoExit,0.022445635
clickVideoExit,0.188473377
clickVideoExit,0.003451791
clickVideoExit,0.675779501
clickVideoExit,0.939322833
clickVideoExit,0.44151543
clickVideoExit,0.001572993
clickVideoExit,0
clickVideoExit,0.335111529
clickVideoExit,0.006779661
clickVideoExit,0.961778462
clickVideoExit,0.22721858
clickVideoExit,0.89614047
clickVideoExit,0.030954189
clickVideoExit,0.556096098
clickVideoExit,0.9534378
clickVideoExit,0
clickVideoExit,0.683004877
clickVideoExit,0.002364487
clickVideoExit,0.519883275
clickVideoExit,
clickVideoExit,0.156899584
clickVideoExit,0.003997442
clickVideoExit,0.383754397
clickVideoExit,0.992364886
clickVideoExit,0.016989127
clickVideoExit,0.5856252
clickVideoExit,0.134913655
clickVideoExit,0.992386872
clickVideoExit,0.40273425
clickVideoExit,0
clickVideoExit,0.794955229
clickVideoExit,0.993032459
clickVideoExit,0.78465582
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.991409498
clickVideoExit,0.004309242
clickVideoExit,0.171881996
clickVideoExit,0
clickVideoExit,0.819491525
clickVideoExit,0.967762632
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.419539495
clickVideoExit,
clickVideoExit,0.018216342
clickVideoExit,0.964304845
clickVideoExit,0.298852734
clickVideoExit,0.987192197
clickVideoExit,0.097075871
clickVideoExit,0.000169891
clickVideoExit,
clickVideoExit,0.209713783
clickVideoExit,0.591383515
clickVideoExit,0.992704669
clickVideoExit,0.958654461
clickVideoExit,0.34579669
clickVideoExit,0.618496162
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.005176687
clickVideoExit,0.104970819
clickVideoExit,0.998105213
clickVideoExit,0.383196754
clickVideoExit,
clickVideoExit,0.443915894
clickVideoExit,0.557329309
clickVideoExit,0
clickVideoExit,0.986618564
clickVideoExit,0
clickVideoExit,0.519401583
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.987803806
clickVideoExit,0
clickVideoExit,0.369213703
clickVideoExit,0.004483131
clickVideoExit,0.002836185
clickVideoExit,0.001071314
clickVideoExit,0.678036057
clickVideoExit,0.003557723
clickVideoExit,0.980800288
clickVideoExit,0.317270947
clickVideoExit,0
clickVideoExit,0.990887832
clickVideoExit,0.85598417
clickVideoExit,
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.00490686
clickVideoExit,0.661948353
clickVideoExit,0.65503078
clickVideoExit,
clickVideoExit,
clickVideoExit,0.047489607
clickVideoExit,0.994863287
clickVideoExit,0
clickVideoExit,0.036104893
clickVideoExit,0.42028102
clickVideoExit,0.184260074
clickVideoExit,0.557029501
clickVideoExit,0.07813999
clickVideoExit,0.771969939
clickVideoExit,0.658524544
clickVideoExit,0.00918812
clickVideoExit,0.03632875
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.624794132
clickVideoExit,
clickVideoExit,0.3
clickVideoExit,0.137024304
clickVideoExit,0.542556764
clickVideoExit,0.964820515
clickVideoExit,
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.988993044
clickVideoExit,0.051840822
clickVideoExit,0.001309162
clickVideoExit,0.992766629
clickVideoExit,
clickVideoExit,0.192079069
clickVideoExit,0.792294931
clickVideoExit,0
clickVideoExit,0.946318356
clickVideoExit,0.419479533
clickVideoExit,0.220311001
clickVideoExit,0.600085945
clickVideoExit,0.085787096
clickVideoExit,0.600085945
clickVideoExit,0.417666693
clickVideoExit,0.602690278
clickVideoExit,0
clickVideoExit,0.052636313
clickVideoExit,0
clickVideoExit,0.006851615
clickVideoExit,0.018514151
clickVideoExit,0.004651023
clickVideoExit,0.714706588
clickVideoExit,0.948684842
clickVideoExit,0.998111209
clickVideoExit,0.719447554
clickVideoExit,
clickVideoExit,
clickVideoExit,0.398105213
clickVideoExit,0.611380716
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.800631596
clickVideoExit,0.018348257
clickVideoExit,0.097905341
clickVideoExit,0.974106572
clickVideoExit,0.209867685
clickVideoExit,0.971138471
clickVideoExit,0.034232091
clickVideoExit,0
clickVideoExit,0.714382795
clickVideoExit,0
clickVideoExit,0.015785897
clickVideoExit,0.848790774
clickVideoExit,0.621740086
clickVideoExit,0.596548209
clickVideoExit,0.079253278
clickVideoExit,0.201533019
clickVideoExit,0.002628318
clickVideoExit,0.001998721
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.005508475
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.415276223
clickVideoExit,0.561590582
clickVideoExit,0
clickVideoExit,0.584358011
clickVideoExit,0.075931404
clickVideoExit,0.238275504
clickVideoExit,0
clickVideoExit,0.961996322
clickVideoExit,0.951529021
clickVideoExit,0.000979373
clickVideoExit,0.036206828
clickVideoExit,0.003163975
clickVideoExit,0.994135753
clickVideoExit,0
clickVideoExit,0.4395307
clickVideoExit,0.166635353
clickVideoExit,0.016819236
clickVideoExit,0.286068916
clickVideoExit,0
clickVideoExit,0.003090022
clickVideoExit,0.002506396
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.989370803
clickVideoExit,0.026061321
clickVideoExit,0.997361689
clickVideoExit,0.129155341
clickVideoExit,0
clickVideoExit,0.205802287
clickVideoExit,0.160013591
clickVideoExit,0.985729133
clickVideoExit,0.011086904
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.156965542
clickVideoExit,0.40804685
clickVideoExit,0.008806364
clickVideoExit,0.002082667
clickVideoExit,0
clickVideoExit,0.53832747
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.000369763
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.166947154
clickVideoExit,0.031507835
clickVideoExit,0.429844899
clickVideoExit,0
clickVideoExit,0.019729373
clickVideoExit,0.807459226
clickVideoExit,0.001159258
clickVideoExit,0.540056364
clickVideoExit,0.209120163
clickVideoExit,0
clickVideoExit,0.963385433
clickVideoExit,0.229954829
clickVideoExit,0.686150863
clickVideoExit,0.000127918
clickVideoExit,0.410149504
clickVideoExit,0
clickVideoExit,0.965152303
clickVideoExit,0.004986808
clickVideoExit,0.43743804
clickVideoExit,0.007647106
clickVideoExit,0
clickVideoExit,0.51367125
clickVideoExit,0.02498401
clickVideoExit,0.02498401
clickVideoExit,0.400743524
clickVideoExit,0.400743524
clickVideoExit,0.400743524
clickVideoExit,0.19587464
clickVideoExit,0.264434762
clickVideoExit,0.989064998
clickVideoExit,
clickVideoExit,
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.991817237
clickVideoExit,0.988961065
clickVideoExit,0.196995923
clickVideoExit,0.418404221
clickVideoExit,0.965544052
clickVideoExit,0.00679765
clickVideoExit,0.315104333
clickVideoExit,0.106323953
clickVideoExit,0.964512712
clickVideoExit,0
clickVideoExit,0.019987208
clickVideoExit,0.988941078
clickVideoExit,0.001808842
clickVideoExit,0.074528302
clickVideoExit,0.648466981
clickVideoExit,0.975779501
clickVideoExit,0.001267189
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,0.953757595
clickVideoExit,0.017532779
clickVideoExit,0.821226415
clickVideoExit,0.173419012
clickVideoExit,
clickVideoExit,0.004601055
clickVideoExit,0.597455628
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.539654621
clickVideoExit,0.00099936
clickVideoExit,0.427726255
clickVideoExit,0.458706428
clickVideoExit,0
clickVideoExit,0.192071075
clickVideoExit,0.787496003
clickVideoExit,1
clickVideoExit,0.063959066
clickVideoExit,0.032978894
clickVideoExit,0.952964103
clickVideoExit,0.282818996
clickVideoExit,0.002998081
clickVideoExit,0.248934682
clickVideoExit,0.000759514
clickVideoExit,0.353773585
clickVideoExit,0.022985289
clickVideoExit,0.989554685
clickVideoExit,0.008916294
clickVideoExit,0.68123401
clickVideoExit,0.748035257
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.996036537
clickVideoExit,0
clickVideoExit,0.169757355
clickVideoExit,0.021292373
clickVideoExit,0.636170851
clickVideoExit,0.921170451
clickVideoExit,0.088347458
clickVideoExit,0.341611369
clickVideoExit,0
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.788553326
clickVideoExit,0.002248561
clickVideoExit,0.725535657
clickVideoExit,0.065957787
clickVideoExit,0.297809402
clickVideoExit,0.12292133
clickVideoExit,
clickVideoExit,0.257834986
clickVideoExit,0.769507515
clickVideoExit,0.00099936
clickVideoExit,0.441717301
clickVideoExit,0.514670611
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.121919971
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.985369364
clickVideoExit,0.067392869
clickVideoExit,0.986498641
clickVideoExit,0.206849616
clickVideoExit,0.000813479
clickVideoExit,0.003333866
clickVideoExit,0
clickVideoExit,0.426690918
clickVideoExit,0.629267269
clickVideoExit,0
clickVideoExit,0.782499201
clickVideoExit,0.001491046
clickVideoExit,0.033978254
clickVideoExit,0.779501119
clickVideoExit,0.007994883
clickVideoExit,0.271116485
clickVideoExit,0.326762872
clickVideoExit,
clickVideoExit,0.95992165
clickVideoExit,
clickVideoExit,0.986776463
clickVideoExit,0.180548449
clickVideoExit,0.033616485
clickVideoExit,0.665372162
clickVideoExit,0.180868244
clickVideoExit,0.204337224
clickVideoExit,0.405908219
clickVideoExit,0.001145267
clickVideoExit,0.146893988
clickVideoExit,0.146893988
clickVideoExit,0.002570355
clickVideoExit,0.221522226
clickVideoExit,0.01942157
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.000681564
clickVideoExit,0.992522785
clickVideoExit,
clickVideoExit,0.001814839
clickVideoExit,0.00118724
clickVideoExit,0.611944356
clickVideoExit,0
clickVideoExit,0.000227854
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.920161097
clickVideoExit,0.373582907
clickVideoExit,0.970320995
clickVideoExit,0.996308363
clickVideoExit,0.999012632
clickVideoExit,0.885353374
clickVideoExit,0.818991845
clickVideoExit,0.614326831
clickVideoExit,0.865641989
clickVideoExit,0.005936201
clickVideoExit,0.018861928
clickVideoExit,0.945558842
clickVideoExit,0.280306604
clickVideoExit,0
clickVideoExit,0.781949552
clickVideoExit,0.781949552
clickVideoExit,0.006681724
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.003997442
clickVideoExit,0.093939878
clickVideoExit,0.297309722
clickVideoExit,0.004996802
clickVideoExit,0.776503038
clickVideoExit,0.199872082
clickVideoExit,0.140909818
clickVideoExit,0.763511353
clickVideoExit,0.434721778
clickVideoExit,0.353773585
clickVideoExit,0.003997442
clickVideoExit,0.374760154
clickVideoExit,0.625599616
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.001998721
clickVideoExit,0.050967381
clickVideoExit,0.040973777
clickVideoExit,1
clickVideoExit,0.014990406
clickVideoExit,1
clickVideoExit,0.016989127
clickVideoExit,0.986118884
clickVideoExit,0.289864487
clickVideoExit,0.029980812
clickVideoExit,
clickVideoExit,0.987294132
clickVideoExit,0.999400384
clickVideoExit,0.9982811
clickVideoExit,0.052770227
clickVideoExit,0.134004237
clickVideoExit,0.002716262
clickVideoExit,0.016559402
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.929405181
clickVideoExit,0.004996802
clickVideoExit,0.382755037
clickVideoExit,0.298808762
clickVideoExit,0.079948833
clickVideoExit,0.283818356
clickVideoExit,0.348776783
clickVideoExit,0.455574432
clickVideoExit,0.557878957
clickVideoExit,
clickVideoExit,0.064958427
clickVideoExit,0
clickVideoExit,0.02398465
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.766509434
clickVideoExit,0.480692357
clickVideoExit,0.685431324
clickVideoExit,1
clickVideoExit,0
clickVideoExit,0.587623921
clickVideoExit,0.990004397
clickVideoExit,0.008730413
clickVideoExit,0.905170691
clickVideoExit,0.664724576
clickVideoExit,0.367522785
clickVideoExit,0.978373841
clickVideoExit,1
clickVideoExit,0.108930285
clickVideoExit,0.762511992
clickVideoExit,0.19212504
clickVideoExit,0
clickVideoExit,0.077950112
clickVideoExit,0.079948833
clickVideoExit,0.036536617
clickVideoExit,0.002998081
clickVideoExit,0.077950112
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,0.035976975
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.088943076
clickVideoExit,0.250839463
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.019987208
clickVideoExit,
clickVideoExit,0.029980812
clickVideoExit,
clickVideoExit,0.015989767
clickVideoExit,0.019987208
clickVideoExit,0.002998081
clickVideoExit,0
clickVideoExit,0.441773265
clickVideoExit,
clickVideoExit,0.72232771
clickVideoExit,0.679493124
clickVideoExit,
clickVideoExit,0.054752958
clickVideoExit,0.361658539
clickVideoExit,0.205392549
clickVideoExit,0.186092901
clickVideoExit,0
clickVideoExit,0.198966661
clickVideoExit,
clickVideoExit,0.158660457
clickVideoExit,0.994315638
clickVideoExit,0.4162496
clickVideoExit,0.97260953
clickVideoExit,0.006981532
clickVideoExit,0.003931484
clickVideoExit,0
clickVideoExit,0.003925488
clickVideoExit,0.345504877
clickVideoExit,0.987557963
clickVideoExit,0
clickVideoExit,0.497925328
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.003373841
clickVideoExit,0.603467781
clickVideoExit,0.950301807
clickVideoExit,0.536242805
clickVideoExit,0.986572594
clickVideoExit,0
clickVideoExit,0.003112008
clickVideoExit,0.806210026
clickVideoExit,0.04976615
clickVideoExit,0.044275664
clickVideoExit,0.040350176
clickVideoExit,0.04717181
clickVideoExit,0.011934362
