event_key,learn_time,exit_ratio,c_start,c_end
finishVideo,716,NULL,NULL,NULL
finishVideo,729,NULL,NULL,NULL
finishVideo,278,NULL,NULL,NULL
finishVideo,769,NULL,NULL,NULL
finishVideo,679,NULL,NULL,NULL
finishVideo,663,NULL,NULL,NULL
finishVideo,784,NULL,NULL,NULL
finishVideo,704,NULL,NULL,NULL
finishVideo,0.672,NULL,NULL,NULL
finishVideo,2,NULL,NULL,NULL
finishVideo,618,NULL,NULL,NULL
finishVideo,673,NULL,NULL,NULL
finishVideo,768,NULL,NULL,NULL
finishVideo,664,NULL,NULL,NULL
finishVideo,705,NULL,NULL,NULL
finishVideo,708,NULL,NULL,NULL
finishVideo,1345,NULL,NULL,NULL
finishVideo,545,NULL,NULL,NULL
finishVideo,NULL,NULL,NULL,NULL
finishVideo,303,NULL,NULL,NULL
finishVideo,728,NULL,NULL,NULL
finishVideo,19,NULL,NULL,NULL
finishVideo,733,NULL,NULL,NULL
finishVideo,738,NULL,NULL,NULL
finishVideo,16,NULL,NULL,NULL
finishVideo,548,NULL,NULL,NULL
finishVideo,164,NULL,NULL,NULL
finishVideo,NULL,NULL,NULL,NULL
finishVideo,262,NULL,NULL,NULL
finishVideo,29,NULL,NULL,NULL
finishVideo,1696,NULL,NULL,NULL
finishVideo,373,NULL,NULL,NULL
finishVideo,659,NULL,NULL,NULL
finishVideo,679,NULL,NULL,NULL
finishVideo,0.587,NULL,NULL,NULL
finishVideo,22,NULL,NULL,NULL
finishVideo,2,NULL,NULL,NULL
finishVideo,10,NULL,NULL,NULL
finishVideo,159,NULL,NULL,NULL
finishVideo,61,NULL,NULL,NULL
finishVideo,63,NULL,NULL,NULL
finishVideo,64,NULL,NULL,NULL
finishVideo,64,NULL,NULL,NULL
finishVideo,64,NULL,NULL,NULL
finishVideo,64,NULL,NULL,NULL
finishVideo,64,NULL,NULL,NULL
finishVideo,64,NULL,NULL,NULL
finishVideo,500,NULL,NULL,NULL
finishVideo,747,NULL,NULL,NULL
finishVideo,760,NULL,NULL,NULL
finishVideo,14,NULL,NULL,NULL
finishVideo,644,NULL,NULL,NULL
finishVideo,13,NULL,NULL,NULL
finishVideo,277,NULL,NULL,NULL
finishVideo,11,NULL,NULL,NULL
finishVideo,1187,NULL,NULL,NULL
finishVideo,10,NULL,NULL,NULL
finishVideo,630,NULL,NULL,NULL
finishVideo,115,NULL,NULL,NULL
finishVideo,764,NULL,NULL,NULL
finishVideo,664,NULL,NULL,NULL
finishVideo,584,NULL,NULL,NULL
finishVideo,762,NULL,NULL,NULL
finishVideo,206,NULL,NULL,NULL
finishVideo,722,NULL,NULL,NULL
finishVideo,2,NULL,NULL,NULL
finishVideo,867,NULL,NULL,NULL
finishVideo,779,NULL,NULL,NULL
finishVideo,652,NULL,NULL,NULL
finishVideo,399,NULL,NULL,NULL
finishVideo,688,NULL,NULL,NULL
finishVideo,807,NULL,NULL,NULL
finishVideo,0.542,NULL,NULL,NULL
finishVideo,63,NULL,NULL,NULL
finishVideo,768,NULL,NULL,NULL
finishVideo,649,NULL,NULL,NULL
finishVideo,160,NULL,NULL,NULL
finishVideo,646,NULL,NULL,NULL
finishVideo,576,NULL,NULL,NULL
finishVideo,9,NULL,NULL,NULL
finishVideo,789,NULL,NULL,NULL
finishVideo,696,NULL,NULL,NULL
finishVideo,740,NULL,NULL,NULL
finishVideo,18,NULL,NULL,NULL
finishVideo,729,NULL,NULL,NULL
finishVideo,49,NULL,NULL,NULL
finishVideo,650,NULL,NULL,NULL
finishVideo,724,NULL,NULL,NULL
finishVideo,707,NULL,NULL,NULL
finishVideo,687,NULL,NULL,NULL
finishVideo,764,NULL,NULL,NULL
finishVideo,733,NULL,NULL,NULL
finishVideo,646,NULL,NULL,NULL
finishVideo,668,NULL,NULL,NULL
finishVideo,671,NULL,NULL,NULL
finishVideo,68,NULL,NULL,NULL
finishVideo,498,NULL,NULL,NULL
finishVideo,702,NULL,NULL,NULL
finishVideo,714,NULL,NULL,NULL
finishVideo,626,NULL,NULL,NULL
finishVideo,823,NULL,NULL,NULL
finishVideo,635,NULL,NULL,NULL
finishVideo,628,NULL,NULL,NULL
finishVideo,688,NULL,NULL,NULL
finishVideo,1028,NULL,NULL,NULL
finishVideo,642,NULL,NULL,NULL
finishVideo,772,NULL,NULL,NULL
finishVideo,627,NULL,NULL,NULL
finishVideo,684,NULL,NULL,NULL
finishVideo,645,NULL,NULL,NULL
finishVideo,665,NULL,NULL,NULL
finishVideo,645,NULL,NULL,NULL
finishVideo,832,NULL,NULL,NULL
finishVideo,673,NULL,NULL,NULL
finishVideo,686,NULL,NULL,NULL
finishVideo,604,NULL,NULL,NULL
finishVideo,668,NULL,NULL,NULL
finishVideo,418,NULL,NULL,NULL
finishVideo,692,NULL,NULL,NULL
finishVideo,489,NULL,NULL,NULL
finishVideo,876,NULL,NULL,NULL
finishVideo,511,NULL,NULL,NULL
finishVideo,666,NULL,NULL,NULL
finishVideo,549,NULL,NULL,NULL
finishVideo,710,NULL,NULL,NULL
finishVideo,379,NULL,NULL,NULL
finishVideo,617,NULL,NULL,NULL
finishVideo,61,NULL,NULL,NULL
finishVideo,650,NULL,NULL,NULL
finishVideo,615,NULL,NULL,NULL
finishVideo,72,NULL,NULL,NULL
finishVideo,822,NULL,NULL,NULL
finishVideo,616,NULL,NULL,NULL
finishVideo,2,NULL,NULL,NULL
finishVideo,637,NULL,NULL,NULL
finishVideo,655,NULL,NULL,NULL
finishVideo,658,NULL,NULL,NULL
finishVideo,195,NULL,NULL,NULL
finishVideo,647,NULL,NULL,NULL
finishVideo,415,NULL,NULL,NULL
finishVideo,651,NULL,NULL,NULL
finishVideo,39,NULL,NULL,NULL
finishVideo,831,NULL,NULL,NULL
finishVideo,646,NULL,NULL,NULL
finishVideo,301,NULL,NULL,NULL
finishVideo,655,NULL,NULL,NULL
finishVideo,2,NULL,NULL,NULL
finishVideo,630,NULL,NULL,NULL
finishVideo,687,NULL,NULL,NULL
finishVideo,701,NULL,NULL,NULL
finishVideo,788,NULL,NULL,NULL
finishVideo,658,NULL,NULL,NULL
finishVideo,700,NULL,NULL,NULL
finishVideo,601,NULL,NULL,NULL
finishVideo,181,NULL,NULL,NULL
finishVideo,702,NULL,NULL,NULL
finishVideo,657,NULL,NULL,NULL
finishVideo,657,NULL,NULL,NULL
finishVideo,699,NULL,NULL,NULL
finishVideo,25,NULL,NULL,NULL
finishVideo,642,NULL,NULL,NULL
finishVideo,642,NULL,NULL,NULL
finishVideo,644,NULL,NULL,NULL
finishVideo,8,NULL,NULL,NULL
finishVideo,231,NULL,NULL,NULL
finishVideo,1016,NULL,NULL,NULL
finishVideo,651,NULL,NULL,NULL
finishVideo,193,NULL,NULL,NULL
finishVideo,642,NULL,NULL,NULL
finishVideo,698,NULL,NULL,NULL
finishVideo,703,NULL,NULL,NULL
finishVideo,719,NULL,NULL,NULL
finishVideo,759,NULL,NULL,NULL
finishVideo,253,NULL,NULL,NULL
finishVideo,683,NULL,NULL,NULL
finishVideo,100,NULL,NULL,NULL
finishVideo,88,NULL,NULL,NULL
finishVideo,664,NULL,NULL,NULL
finishVideo,1066,NULL,NULL,NULL
finishVideo,7103,NULL,NULL,NULL
finishVideo,4,NULL,NULL,NULL
finishVideo,644,NULL,NULL,NULL
finishVideo,2,NULL,NULL,NULL
finishVideo,69,NULL,NULL,NULL
finishVideo,275,NULL,NULL,NULL
finishVideo,648,NULL,NULL,NULL
finishVideo,672,NULL,NULL,NULL
finishVideo,568,NULL,NULL,NULL
finishVideo,721,NULL,NULL,NULL
finishVideo,47,NULL,NULL,NULL
finishVideo,1062,NULL,NULL,NULL
finishVideo,65,NULL,NULL,NULL
finishVideo,656,NULL,NULL,NULL
finishVideo,24,NULL,NULL,NULL
finishVideo,19,NULL,NULL,NULL
finishVideo,833,NULL,NULL,NULL
finishVideo,582,NULL,NULL,NULL
finishVideo,0.776,NULL,NULL,NULL
finishVideo,655,NULL,NULL,NULL
finishVideo,210,NULL,NULL,NULL
finishVideo,375,NULL,NULL,NULL
finishVideo,662,NULL,NULL,NULL
finishVideo,722,NULL,NULL,NULL
finishVideo,648,NULL,NULL,NULL
finishVideo,623,NULL,NULL,NULL
finishVideo,660,NULL,NULL,NULL
finishVideo,551,NULL,NULL,NULL
finishVideo,622,NULL,NULL,NULL
finishVideo,618,NULL,NULL,NULL
finishVideo,623,NULL,NULL,NULL
finishVideo,356,NULL,NULL,NULL
finishVideo,692,NULL,NULL,NULL
finishVideo,662,NULL,NULL,NULL
finishVideo,0.388,NULL,NULL,NULL
finishVideo,920,NULL,NULL,NULL
finishVideo,823,NULL,NULL,NULL
finishVideo,67,NULL,NULL,NULL
finishVideo,644,NULL,NULL,NULL
finishVideo,655,NULL,NULL,NULL
finishVideo,574,NULL,NULL,NULL
finishVideo,655,NULL,NULL,NULL
finishVideo,79,NULL,NULL,NULL
finishVideo,21,NULL,NULL,NULL
finishVideo,692,NULL,NULL,NULL
finishVideo,647,NULL,NULL,NULL
finishVideo,654,NULL,NULL,NULL
finishVideo,0.601,NULL,NULL,NULL
finishVideo,871,NULL,NULL,NULL
finishVideo,677,NULL,NULL,NULL
finishVideo,856,NULL,NULL,NULL
finishVideo,761,NULL,NULL,NULL
finishVideo,611,NULL,NULL,NULL
finishVideo,701,NULL,NULL,NULL
finishVideo,646,NULL,NULL,NULL
finishVideo,644,NULL,NULL,NULL
finishVideo,578,NULL,NULL,NULL
finishVideo,1170,NULL,NULL,NULL
finishVideo,1181,NULL,NULL,NULL
finishVideo,665,NULL,NULL,NULL
finishVideo,10,NULL,NULL,NULL
finishVideo,654,NULL,NULL,NULL
finishVideo,2,NULL,NULL,NULL
finishVideo,723,NULL,NULL,NULL
finishVideo,42,NULL,NULL,NULL
finishVideo,567,NULL,NULL,NULL
finishVideo,228,NULL,NULL,NULL
finishVideo,136,NULL,NULL,NULL
finishVideo,693,NULL,NULL,NULL
finishVideo,648,NULL,NULL,NULL
finishVideo,0.768,NULL,NULL,NULL
finishVideo,90,NULL,NULL,NULL
finishVideo,701,NULL,NULL,NULL
finishVideo,17,NULL,NULL,NULL
finishVideo,643,NULL,NULL,NULL
finishVideo,0.006,NULL,NULL,NULL
finishVideo,757,NULL,NULL,NULL
finishVideo,662,NULL,NULL,NULL
finishVideo,325,NULL,NULL,NULL
finishVideo,2,NULL,NULL,NULL
finishVideo,688,NULL,NULL,NULL
finishVideo,733,NULL,NULL,NULL
finishVideo,100,NULL,NULL,NULL
finishVideo,136,NULL,NULL,NULL
finishVideo,966,NULL,NULL,NULL
finishVideo,485,NULL,NULL,NULL
finishVideo,678,NULL,NULL,NULL
finishVideo,679,NULL,NULL,NULL
finishVideo,182,NULL,NULL,NULL
finishVideo,122,NULL,NULL,NULL
finishVideo,758,NULL,NULL,NULL
finishVideo,658,NULL,NULL,NULL
finishVideo,726,NULL,NULL,NULL
finishVideo,648,NULL,NULL,NULL
finishVideo,3,NULL,NULL,NULL
finishVideo,434,NULL,NULL,NULL
finishVideo,645,NULL,NULL,NULL
finishVideo,645,NULL,NULL,NULL
finishVideo,1285,NULL,NULL,NULL
finishVideo,684,NULL,NULL,NULL
finishVideo,645,NULL,NULL,NULL
finishVideo,100,NULL,NULL,NULL
finishVideo,180,NULL,NULL,NULL
finishVideo,703,NULL,NULL,NULL
finishVideo,765,NULL,NULL,NULL
finishVideo,627,NULL,NULL,NULL
finishVideo,724,NULL,NULL,NULL
finishVideo,729,NULL,NULL,NULL
finishVideo,653,NULL,NULL,NULL
finishVideo,654,NULL,NULL,NULL
finishVideo,827,NULL,NULL,NULL
finishVideo,608,NULL,NULL,NULL
finishVideo,12,NULL,NULL,NULL
finishVideo,655,NULL,NULL,NULL
finishVideo,970,NULL,NULL,NULL
finishVideo,674,NULL,NULL,NULL
finishVideo,28,NULL,NULL,NULL
finishVideo,723,NULL,NULL,NULL
finishVideo,409,NULL,NULL,NULL
finishVideo,667,NULL,NULL,NULL
finishVideo,0.273,NULL,NULL,NULL
finishVideo,499,NULL,NULL,NULL
finishVideo,581,NULL,NULL,NULL
finishVideo,7,NULL,NULL,NULL
finishVideo,670,NULL,NULL,NULL
finishVideo,0.007,NULL,NULL,NULL
finishVideo,247,NULL,NULL,NULL
finishVideo,646,NULL,NULL,NULL
finishVideo,562,NULL,NULL,NULL
finishVideo,576,NULL,NULL,NULL
finishVideo,814,NULL,NULL,NULL
finishVideo,738,NULL,NULL,NULL
finishVideo,758,NULL,NULL,NULL
finishVideo,1,NULL,NULL,NULL
finishVideo,743,NULL,NULL,NULL
finishVideo,726,NULL,NULL,NULL
finishVideo,659,NULL,NULL,NULL
finishVideo,654,NULL,NULL,NULL
finishVideo,14,NULL,NULL,NULL
finishVideo,701,NULL,NULL,NULL
finishVideo,597,NULL,NULL,NULL
finishVideo,616,NULL,NULL,NULL
finishVideo,571,NULL,NULL,NULL
finishVideo,889,NULL,NULL,NULL
finishVideo,665,NULL,NULL,NULL
finishVideo,644,NULL,NULL,NULL
finishVideo,0.12,NULL,NULL,NULL
finishVideo,651,NULL,NULL,NULL
finishVideo,207,NULL,NULL,NULL
finishVideo,755,NULL,NULL,NULL
finishVideo,644,NULL,NULL,NULL
finishVideo,195,NULL,NULL,NULL
finishVideo,670,NULL,NULL,NULL
finishVideo,673,NULL,NULL,NULL
finishVideo,638,NULL,NULL,NULL
finishVideo,396,NULL,NULL,NULL
finishVideo,751,NULL,NULL,NULL
finishVideo,653,NULL,NULL,NULL
finishVideo,654,NULL,NULL,NULL
finishVideo,968,NULL,NULL,NULL
finishVideo,759,NULL,NULL,NULL
finishVideo,15,NULL,NULL,NULL
finishVideo,666,NULL,NULL,NULL
finishVideo,654,NULL,NULL,NULL
finishVideo,399,NULL,NULL,NULL
finishVideo,928,NULL,NULL,NULL
finishVideo,720,NULL,NULL,NULL
finishVideo,658,NULL,NULL,NULL
finishVideo,315,NULL,NULL,NULL
finishVideo,683,NULL,NULL,NULL
finishVideo,288,NULL,NULL,NULL
finishVideo,645,NULL,NULL,NULL
finishVideo,644,NULL,NULL,NULL
finishVideo,760,NULL,NULL,NULL
finishVideo,647,NULL,NULL,NULL
finishVideo,665,NULL,NULL,NULL
finishVideo,224,NULL,NULL,NULL
finishVideo,668,NULL,NULL,NULL
finishVideo,1,NULL,NULL,NULL
finishVideo,804,NULL,NULL,NULL
finishVideo,8,NULL,NULL,NULL
finishVideo,644,NULL,NULL,NULL
finishVideo,0,NULL,NULL,NULL
finishVideo,0,NULL,NULL,NULL
finishVideo,678,NULL,NULL,NULL
finishVideo,650,NULL,NULL,NULL
finishVideo,636,NULL,NULL,NULL
finishVideo,609,NULL,NULL,NULL
finishVideo,645,NULL,NULL,NULL
finishVideo,201,NULL,NULL,NULL
finishVideo,33,NULL,NULL,NULL
finishVideo,661,NULL,NULL,NULL
finishVideo,646,NULL,NULL,NULL
finishVideo,668,NULL,NULL,NULL
finishVideo,649,NULL,NULL,NULL
finishVideo,702,NULL,NULL,NULL
finishVideo,839,NULL,NULL,NULL
finishVideo,654,NULL,NULL,NULL
finishVideo,113,NULL,NULL,NULL
finishVideo,12,NULL,NULL,NULL
finishVideo,546,NULL,NULL,NULL
finishVideo,13,NULL,NULL,NULL
finishVideo,828,NULL,NULL,NULL
finishVideo,311,NULL,NULL,NULL
finishVideo,731,NULL,NULL,NULL
finishVideo,676,NULL,NULL,NULL
finishVideo,329,NULL,NULL,NULL
finishVideo,642,NULL,NULL,NULL
finishVideo,707,NULL,NULL,NULL
finishVideo,13,NULL,NULL,NULL
finishVideo,1,NULL,NULL,NULL
finishVideo,25,NULL,NULL,NULL
finishVideo,350,NULL,NULL,NULL
finishVideo,664,NULL,NULL,NULL
finishVideo,689,NULL,NULL,NULL
finishVideo,656,NULL,NULL,NULL
finishVideo,588,NULL,NULL,NULL
finishVideo,133,NULL,NULL,NULL
finishVideo,772,NULL,NULL,NULL
finishVideo,902,NULL,NULL,NULL
finishVideo,676,NULL,NULL,NULL
finishVideo,679,NULL,NULL,NULL
finishVideo,656,NULL,NULL,NULL
finishVideo,11,NULL,NULL,NULL
finishVideo,616,NULL,NULL,NULL
finishVideo,684,NULL,NULL,NULL
finishVideo,728,NULL,NULL,NULL
finishVideo,645,NULL,NULL,NULL
finishVideo,680,NULL,NULL,NULL
finishVideo,12,NULL,NULL,NULL
finishVideo,649,NULL,NULL,NULL
finishVideo,681,NULL,NULL,NULL
finishVideo,665,NULL,NULL,NULL
finishVideo,652,NULL,NULL,NULL
finishVideo,243,NULL,NULL,NULL
finishVideo,798,NULL,NULL,NULL
finishVideo,21,NULL,NULL,NULL
finishVideo,822,NULL,NULL,NULL
finishVideo,656,NULL,NULL,NULL
finishVideo,721,NULL,NULL,NULL
finishVideo,680,NULL,NULL,NULL
finishVideo,0.786,NULL,NULL,NULL
finishVideo,966,NULL,NULL,NULL
finishVideo,35,NULL,NULL,NULL
finishVideo,751,NULL,NULL,NULL
finishVideo,697,NULL,NULL,NULL
finishVideo,147,NULL,NULL,NULL
finishVideo,649,NULL,NULL,NULL
finishVideo,820,NULL,NULL,NULL
finishVideo,184,NULL,NULL,NULL
finishVideo,656,NULL,NULL,NULL
finishVideo,668,NULL,NULL,NULL
finishVideo,55,NULL,NULL,NULL
finishVideo,380,NULL,NULL,NULL
finishVideo,659,NULL,NULL,NULL
finishVideo,650,NULL,NULL,NULL
finishVideo,669,NULL,NULL,NULL
finishVideo,642,NULL,NULL,NULL
finishVideo,645,NULL,NULL,NULL
finishVideo,781,NULL,NULL,NULL
finishVideo,715,NULL,NULL,NULL
finishVideo,747,NULL,NULL,NULL
finishVideo,571,NULL,NULL,NULL
finishVideo,694,NULL,NULL,NULL
finishVideo,444,NULL,NULL,NULL
finishVideo,713,NULL,NULL,NULL
finishVideo,647,NULL,NULL,NULL
finishVideo,649,NULL,NULL,NULL
finishVideo,361,NULL,NULL,NULL
finishVideo,230,NULL,NULL,NULL
finishVideo,565,NULL,NULL,NULL
finishVideo,954,NULL,NULL,NULL
finishVideo,823,NULL,NULL,NULL
finishVideo,854,NULL,NULL,NULL
finishVideo,474,NULL,NULL,NULL
finishVideo,645,NULL,NULL,NULL
finishVideo,645,NULL,NULL,NULL
finishVideo,635,NULL,NULL,NULL
finishVideo,736,NULL,NULL,NULL
finishVideo,739,NULL,NULL,NULL
finishVideo,669,NULL,NULL,NULL
finishVideo,161,NULL,NULL,NULL
finishVideo,646,NULL,NULL,NULL
finishVideo,645,NULL,NULL,NULL
finishVideo,71,NULL,NULL,NULL
finishVideo,0.777,NULL,NULL,NULL
finishVideo,713,NULL,NULL,NULL
finishVideo,709,NULL,NULL,NULL
finishVideo,349,NULL,NULL,NULL
finishVideo,719,NULL,NULL,NULL
finishVideo,626,NULL,NULL,NULL
finishVideo,643,NULL,NULL,NULL
finishVideo,460,NULL,NULL,NULL
finishVideo,685,NULL,NULL,NULL
finishVideo,0.679,NULL,NULL,NULL
finishVideo,503,NULL,NULL,NULL
finishVideo,299,NULL,NULL,NULL
finishVideo,662,NULL,NULL,NULL
finishVideo,685,NULL,NULL,NULL
finishVideo,629,NULL,NULL,NULL
finishVideo,215,NULL,NULL,NULL
finishVideo,0.522,NULL,NULL,NULL
finishVideo,641,NULL,NULL,NULL
finishVideo,857,NULL,NULL,NULL
finishVideo,713,NULL,NULL,NULL
finishVideo,189,NULL,NULL,NULL
finishVideo,286,NULL,NULL,NULL
finishVideo,728,NULL,NULL,NULL
finishVideo,205,NULL,NULL,NULL
finishVideo,697,NULL,NULL,NULL
finishVideo,811,NULL,NULL,NULL
finishVideo,648,NULL,NULL,NULL
finishVideo,629,NULL,NULL,NULL
finishVideo,708,NULL,NULL,NULL
finishVideo,715,NULL,NULL,NULL
finishVideo,48,NULL,NULL,NULL
finishVideo,664,NULL,NULL,NULL
finishVideo,472,NULL,NULL,NULL
finishVideo,265,NULL,NULL,NULL
finishVideo,344,NULL,NULL,NULL
finishVideo,640,NULL,NULL,NULL
finishVideo,646,NULL,NULL,NULL
finishVideo,645,NULL,NULL,NULL
finishVideo,243,NULL,NULL,NULL
finishVideo,96,NULL,NULL,NULL
finishVideo,646,NULL,NULL,NULL
finishVideo,685,NULL,NULL,NULL
finishVideo,665,NULL,NULL,NULL
finishVideo,708,NULL,NULL,NULL
finishVideo,0.803,NULL,NULL,NULL
finishVideo,55,NULL,NULL,NULL
finishVideo,742,NULL,NULL,NULL
finishVideo,257,NULL,NULL,NULL
finishVideo,653,NULL,NULL,NULL
finishVideo,696,NULL,NULL,NULL
finishVideo,842,NULL,NULL,NULL
finishVideo,946,NULL,NULL,NULL
finishVideo,473,NULL,NULL,NULL
finishVideo,658,NULL,NULL,NULL
finishVideo,652,NULL,NULL,NULL
finishVideo,14,NULL,NULL,NULL
finishVideo,763,NULL,NULL,NULL
finishVideo,748,NULL,NULL,NULL
finishVideo,471,NULL,NULL,NULL
finishVideo,212,NULL,NULL,NULL
finishVideo,0.066,NULL,NULL,NULL
finishVideo,449,NULL,NULL,NULL
finishVideo,35,NULL,NULL,NULL
finishVideo,62,NULL,NULL,NULL
finishVideo,755,NULL,NULL,NULL
finishVideo,802,NULL,NULL,NULL
finishVideo,433,NULL,NULL,NULL
finishVideo,434,NULL,NULL,NULL
finishVideo,0.712,NULL,NULL,NULL
finishVideo,0.712,NULL,NULL,NULL
finishVideo,0.713,NULL,NULL,NULL
finishVideo,658,NULL,NULL,NULL
finishVideo,751,NULL,NULL,NULL
finishVideo,79,NULL,NULL,NULL
finishVideo,460,NULL,NULL,NULL
finishVideo,135,NULL,NULL,NULL
finishVideo,2,NULL,NULL,NULL
finishVideo,460,NULL,NULL,NULL
finishVideo,647,NULL,NULL,NULL
finishVideo,165,NULL,NULL,NULL
finishVideo,652,NULL,NULL,NULL
finishVideo,688,NULL,NULL,NULL
finishVideo,583,NULL,NULL,NULL
finishVideo,677,NULL,NULL,NULL
finishVideo,649,NULL,NULL,NULL
finishVideo,692,NULL,NULL,NULL
finishVideo,783,NULL,NULL,NULL
finishVideo,167,NULL,NULL,NULL
finishVideo,398,NULL,NULL,NULL
finishVideo,593,NULL,NULL,NULL
finishVideo,596,NULL,NULL,NULL
finishVideo,730,NULL,NULL,NULL
finishVideo,218,NULL,NULL,NULL
finishVideo,695,NULL,NULL,NULL
finishVideo,717,NULL,NULL,NULL
finishVideo,714,NULL,NULL,NULL
finishVideo,435,NULL,NULL,NULL
finishVideo,1,NULL,NULL,NULL
finishVideo,16,NULL,NULL,NULL
finishVideo,546,NULL,NULL,NULL
finishVideo,655,NULL,NULL,NULL
finishVideo,679,NULL,NULL,NULL
finishVideo,0.776,NULL,NULL,NULL
finishVideo,691,NULL,NULL,NULL
finishVideo,626,NULL,NULL,NULL
finishVideo,693,NULL,NULL,NULL
finishVideo,643,NULL,NULL,NULL
finishVideo,706,NULL,NULL,NULL
finishVideo,1,NULL,NULL,NULL
finishVideo,740,NULL,NULL,NULL
finishVideo,689,NULL,NULL,NULL
finishVideo,718,NULL,NULL,NULL
finishVideo,821,NULL,NULL,NULL
finishVideo,120,NULL,NULL,NULL
finishVideo,921,NULL,NULL,NULL
finishVideo,745,NULL,NULL,NULL
finishVideo,778,NULL,NULL,NULL
finishVideo,718,NULL,NULL,NULL
finishVideo,632,NULL,NULL,NULL
finishVideo,267,NULL,NULL,NULL
finishVideo,682,NULL,NULL,NULL
finishVideo,650,NULL,NULL,NULL
finishVideo,14,NULL,NULL,NULL
finishVideo,845,NULL,NULL,NULL
finishVideo,290,NULL,NULL,NULL
finishVideo,720,NULL,NULL,NULL
finishVideo,649,NULL,NULL,NULL
finishVideo,818,NULL,NULL,NULL
finishVideo,2,NULL,NULL,NULL
finishVideo,693,NULL,NULL,NULL
finishVideo,257,NULL,NULL,NULL
finishVideo,671,NULL,NULL,NULL
finishVideo,761,NULL,NULL,NULL
finishVideo,662,NULL,NULL,NULL
finishVideo,737,NULL,NULL,NULL
finishVideo,639,NULL,NULL,NULL
finishVideo,32,NULL,NULL,NULL
finishVideo,718,NULL,NULL,NULL
finishVideo,682,NULL,NULL,NULL
finishVideo,15,NULL,NULL,NULL
finishVideo,618,NULL,NULL,NULL
finishVideo,0.796,NULL,NULL,NULL
finishVideo,14,NULL,NULL,NULL
finishVideo,687,NULL,NULL,NULL
finishVideo,744,NULL,NULL,NULL
finishVideo,664,NULL,NULL,NULL
finishVideo,787,NULL,NULL,NULL
finishVideo,11,NULL,NULL,NULL
finishVideo,348,NULL,NULL,NULL
finishVideo,441,NULL,NULL,NULL
finishVideo,654,NULL,NULL,NULL
finishVideo,703,NULL,NULL,NULL
finishVideo,1,NULL,NULL,NULL
finishVideo,0.69,NULL,NULL,NULL
finishVideo,664,NULL,NULL,NULL
finishVideo,162,NULL,NULL,NULL
finishVideo,510,NULL,NULL,NULL
finishVideo,552,NULL,NULL,NULL
finishVideo,1122,NULL,NULL,NULL
finishVideo,727,NULL,NULL,NULL
finishVideo,683,NULL,NULL,NULL
finishVideo,24,NULL,NULL,NULL
finishVideo,656,NULL,NULL,NULL
finishVideo,21,NULL,NULL,NULL
finishVideo,456,NULL,NULL,NULL
finishVideo,680,NULL,NULL,NULL
finishVideo,701,NULL,NULL,NULL
finishVideo,718,NULL,NULL,NULL
finishVideo,740,NULL,NULL,NULL
finishVideo,753,NULL,NULL,NULL
finishVideo,889,NULL,NULL,NULL
finishVideo,707,NULL,NULL,NULL
finishVideo,710,NULL,NULL,NULL
finishVideo,627,NULL,NULL,NULL
finishVideo,644,NULL,NULL,NULL
finishVideo,354,NULL,NULL,NULL
finishVideo,15,NULL,NULL,NULL
finishVideo,647,NULL,NULL,NULL
finishVideo,363,NULL,NULL,NULL
finishVideo,822,NULL,NULL,NULL
finishVideo,559,NULL,NULL,NULL
finishVideo,10,NULL,NULL,NULL
finishVideo,189,NULL,NULL,NULL
finishVideo,664,NULL,NULL,NULL
finishVideo,1069,NULL,NULL,NULL
finishVideo,645,NULL,NULL,NULL
finishVideo,1117,NULL,NULL,NULL
finishVideo,88,NULL,NULL,NULL
finishVideo,11,NULL,NULL,NULL
finishVideo,90,NULL,NULL,NULL
finishVideo,714,NULL,NULL,NULL
finishVideo,842,NULL,NULL,NULL
finishVideo,718,NULL,NULL,NULL
finishVideo,27,NULL,NULL,NULL
finishVideo,643,NULL,NULL,NULL
finishVideo,29,NULL,NULL,NULL
finishVideo,644,NULL,NULL,NULL
finishVideo,0.777,NULL,NULL,NULL
finishVideo,650,NULL,NULL,NULL
finishVideo,569,NULL,NULL,NULL
finishVideo,670,NULL,NULL,NULL
finishVideo,1113,NULL,NULL,NULL
finishVideo,255,NULL,NULL,NULL
finishVideo,725,NULL,NULL,NULL
finishVideo,14,NULL,NULL,NULL
finishVideo,737,NULL,NULL,NULL
finishVideo,627,NULL,NULL,NULL
finishVideo,716,NULL,NULL,NULL
finishVideo,732,NULL,NULL,NULL
finishVideo,655,NULL,NULL,NULL
finishVideo,654,NULL,NULL,NULL
finishVideo,650,NULL,NULL,NULL
finishVideo,681,NULL,NULL,NULL
finishVideo,650,NULL,NULL,NULL
finishVideo,646,NULL,NULL,NULL
finishVideo,569,NULL,NULL,NULL
finishVideo,709,NULL,NULL,NULL
finishVideo,207,NULL,NULL,NULL
finishVideo,667,NULL,NULL,NULL
finishVideo,684,NULL,NULL,NULL
finishVideo,649,NULL,NULL,NULL
finishVideo,834,NULL,NULL,NULL
finishVideo,649,NULL,NULL,NULL
finishVideo,350,NULL,NULL,NULL
finishVideo,653,NULL,NULL,NULL
finishVideo,644,NULL,NULL,NULL
finishVideo,646,NULL,NULL,NULL
finishVideo,694,NULL,NULL,NULL
finishVideo,14,NULL,NULL,NULL
finishVideo,254,NULL,NULL,NULL
finishVideo,776,NULL,NULL,NULL
